#id_star,coord1,coord2,ra,dec,star_distance,age,U,V,W,rV,pmra,pmdec,met,component,ebv,Z,log_age,M_ini,M_act,log_L,log_T,log_g,m_bol,mag_u,mag_g,mag_r,mag_i,mag_z,int_IMF,stage,mag_u_corr,mag_g_corr,mag_r_corr,mag_i_corr,mag_z_corr
150,113.83464321890347,-21.247408530061797,1.5467,40.8175,18394.9519,12.01,146.1667,-67.6011,12.2857,-117.1354,1.7915,0.4628,-1.933,1,0.0739,1.96E-4,10.0792,0.7243437244141061,0.7238089176183619,-0.005864335675866569,3.7964938955588146,4.441369024304493,4.784666707662092,5.869361547095946,5.09838502098565,4.822760603220906,4.745924920448831,4.745042289897349,3.0357616954662627,1.0,22.092230371658044,21.452836722500663,21.16411956853105,20.998255012779058,20.719093259511144
151,113.84043990171007,-21.293344396967115,1.5651,40.7734,17766.3628,11.95,148.9737,-96.8715,-22.263,-130.5757,2.1148,0.0265,-1.9249,1,0.0739,1.96E-4,10.0792,0.7213089472699472,0.7208006582861104,-0.024185194993735473,3.7950759870272144,4.4522624985931705,4.83036841512914,5.919907888178691,5.148529598757895,4.866855257445956,4.787585520921181,4.7850723632379975,3.0341522193216144,1.0,21.69838481898415,21.398605542255478,21.169610862682802,21.05881361078467,21.124771032966173
152,113.88501287455539,-21.20327693797819,1.5968,40.8697,17738.1989,11.9954,143.3052,-83.8337,-8.6657,-122.4273,1.9603,0.1918,-1.9378,1,0.0739,1.96E-4,10.0792,0.6595323767594775,0.659208579358345,-0.3457867410839315,3.763874233967735,4.610502785571873,5.634016713431235,6.888171866739199,6.040218941888733,5.637066574152641,5.503515320645299,5.4647646242523304,2.998457864536392,1.0,23.367920521825514,22.256140349305685,21.94722858973678,21.904071857080027,21.740936023282767
153,113.81109925354745,-21.16517793215957,1.4978,40.8942,17934.4943,11.926,146.0898,-74.9049,2.7644,-119.9056,1.8953,0.3516,-1.9976,1,0.0739,1.55E-4,10.0755,0.7018647287374582,0.7014643933367115,-0.13520472494269944,3.7864733083737425,4.517142373168317,5.10842292941062,6.229645270488034,5.454445217003198,5.135133992979653,5.039845056548688,5.025378354225463,3.0235779676385954,1.0,22.286319001171993,21.697008639566103,21.378353397759494,21.40435006757657,21.269458002503914
154,113.76014356474802,-21.303155965242887,1.4705,40.7497,18111.7095,12.057,124.8617,-58.1234,-17.761,-89.9797,1.6137,0.1006,-1.9725,1,0.0739,1.55E-4,10.0828,0.7765876773506292,0.7754519850931011,0.4524925555964423,3.8150122828831603,4.086929776918394,3.638518611008894,4.709451613464385,3.890518611008894,3.682540943523731,3.6385632760385676,3.6595632760385675,3.061426482584235,1.0,20.871264885630698,20.19482293376763,19.993742873286667,19.926215102519258,19.94771447090768
155,113.96915138967209,-21.159540324800503,1.688,40.9272,18454.2045,11.9468,141.5265,-95.4805,-0.5854,-134.7712,1.9121,0.2276,-1.9468,1,0.0739,1.96E-4,10.0755,0.6352485340909148,0.6350597110047069,-0.45977318450992144,3.750051498086079,4.652805022847008,5.919551197967389,7.280779696173512,6.369537186603907,5.918551197967389,5.762821730263959,5.707984049641901,2.9825654078179555,1.0,23.09521305196207,22.647280649146648,22.105230525439158,22.016958374813527,20.820798409487438
156,113.78127777337681,-21.087974543306224,1.4424,40.9648,18216.6254,12.0135,150.4618,-90.0131,-9.0732,-130.1991,2.0139,0.1945,-1.9925,1,0.0739,1.55E-4,10.0792,0.6735858881811189,0.6732564825582075,-0.27488896075547997,3.7721675063590476,4.58183713117718,5.4572224018887,6.653224327760595,5.842187581757794,5.467079269621286,5.346328788153312,5.315114089752193,3.0071207416373054,1.0,22.873969258302477,22.168231537468838,21.737327305866376,21.62855264059583,20.944866745253098
157,113.67820265011775,-21.19284955447554,1.3438,40.8436,18231.7828,11.9996,158.9318,-83.5095,-5.0333,-128.9975,2.0546,0.2887,-1.9556,1,0.0739,1.55E-4,10.0792,0.6556203662040798,0.6553391665294656,-0.3606050100030538,3.7626047096622903,4.617472088266259,5.67173773567023,6.927828466516032,6.083867136635115,5.676371349887024,5.540806649404581,5.499608334705344,2.995965113302949,1.0,22.41563425689529,22.601165544425772,22.137985393392327,21.74452494844958,21.689658491564998
158,113.83634045850044,-21.228107067993907,1.544,40.8368,18256.1537,12.0102,149.2753,-110.6672,-25.4582,-141.3737,2.1405,-0.0461,-1.8612,1,0.0739,1.96E-4,10.0792,0.7738716134763007,0.7728671191326275,0.38771285338450145,3.8153773130226436,4.15173157877077,3.8004678665387464,4.8673706366357905,4.052597506409354,3.843500276506398,3.8004354565710945,3.821403046603443,3.0601750827153085,1.0,21.392242876026067,20.38298143190594,20.167444295985987,20.09684637338493,20.264862868558012
159,113.7367910601408,-21.247788727851663,1.4285,40.8,18136.2081,12.0215,128.0082,-74.7217,-10.4696,-107.9817,1.7167,0.1421,-1.9693,1,0.0739,1.55E-4,10.0792,0.7925237323816126,0.7908857527281873,0.7765858095247833,3.755122418898665,3.5321724682524267,2.828535476188042,4.136538167161152,3.2477940798591587,2.8437069816444165,2.7049919270806706,2.6559628943424234,3.068601224171832,2.0,20.482898999674457,19.560422360051643,19.146360740060548,19.011743036850532,19.024433250869286
161,113.84442214179691,-21.10544888745955,1.5234,40.9587,17893.8034,12.0453,141.1985,-86.3569,5.0189,-128.746,1.9067,0.3247,-2.0545,1,0.0739,1.24E-4,10.0792,0.6607231941318391,0.6604027551940638,-0.33311819083624394,3.766179917016407,4.60753375932156,5.6030454770906095,6.8293696264437305,6.007100248864045,5.612634522735923,5.4822053111234235,5.4435797509624875,2.9991965681423394,1.0,23.067205811036178,22.18144725978122,21.864128855236743,21.850971404873693,21.689260782460853
162,113.80313400177896,-21.20393059182664,1.4978,40.8547,18229.3263,11.9407,118.4023,-71.6455,-5.9541,-103.5111,1.5858,0.1618,-1.9945,1,0.0739,1.55E-4,10.0755,0.702532811301397,0.7021304583432758,-0.1315491123485328,3.786798595935088,4.515175157916372,5.099206448505835,6.218879801195891,5.444376792485366,5.126537107429812,5.03186776635379,5.017865760546773,3.0239475895710695,1.0,22.252586643370933,21.749833160939836,21.357309185404116,21.351599990130286,21.549553525644733
163,113.86023680787163,-21.103456849379228,1.5421,40.9634,17531.6979,11.9927,129.8543,-55.6454,3.0633,-97.5836,1.6621,0.3583,-1.8451,1,0.0739,2.46E-4,10.0792,0.8028136839910102,0.7425430960648179,3.2668576986549875,3.633076482379472,0.5261321147629647,-3.3971380787036405,0.4040378023227758,-2.03149502414588,-3.1275821699392825,-3.542261437380208,-3.7780640634977005,3.0730849816751875,3.0,16.60213912657379,14.176434695340358,13.087749580603328,12.683441982468686,12.465609625543264
164,113.79441377225568,-21.1815633421688,1.4817,40.8752,18038.0153,12.0276,137.6092,-74.4118,0.1236,-115.2998,1.8007,0.2917,-1.9296,1,0.0739,1.96E-4,10.0792,0.7464235997234273,0.7456868812587621,0.14429122714856255,3.806122888429604,4.3425842344452,4.409071719744063,5.473868321591588,4.695063224362876,4.4528725692821824,4.392677666510895,4.4028810646633705,3.047027155078152,1.0,21.828756779974096,21.041836231275706,20.793342446944337,20.710498228176515,20.275491393578353
165,113.82054222709812,-21.08171942731149,1.4885,40.9778,18011.6152,12.0683,131.9097,-82.617,-5.1477,-118.3781,1.8,0.1909,-1.9802,1,0.0739,1.55E-4,10.0828,0.6201967318507375,0.6200186251019564,-0.5202504364093682,3.742527073292055,4.672763818033518,6.07071858470514,7.488652940240516,6.550103319337353,6.07371858470514,5.904868711070753,5.839073799526681,2.9721315918271256,1.0,24.190526871300765,22.745731912018762,22.33422582478072,22.068011935504565,22.894196980144628
169,113.71388266069393,-21.237459401755007,1.3982,40.8061,17824.6753,11.9973,130.5006,-76.3592,-6.8047,-111.6181,1.7735,0.1894,-1.9325,1,0.0739,1.96E-4,10.0792,0.7480884346202619,0.7473333183675114,0.15654489000120878,3.806811661428629,4.33402674448894,4.3783836102010385,5.442383610201039,4.662350291833528,4.422383610201039,4.36341692856855,4.374433587752306,3.047857741001854,1.0,21.728104979904135,20.903474482148177,20.66528321262827,20.63752249571567,20.462021708807537
170,113.9725207640285,-21.20136222152205,1.7023,40.8867,17888.3923,12.0268,166.231,-91.8483,-5.2816,-139.303,2.2165,0.2854,-1.9836,1,0.0739,1.55E-4,10.0792,0.7748075778900188,0.7737595817514636,0.41190959239060954,3.816405688389161,4.132237113771501,3.739976019023476,4.805212547456091,3.9907993721045307,3.7856227251855863,3.7442694313476963,3.766269431347696,3.060605889026613,1.0,21.07364753988285,20.241114569611206,20.05091366652222,20.030611589328277,19.97890675975157
171,113.76360759511094,-21.2038272442496,1.4499,40.8479,17711.1785,11.9874,131.002,-69.064,2.8167,-109.1632,1.7304,0.3181,-1.89,1,0.0739,1.96E-4,10.0792,0.6706230086676073,0.6703057731533,-0.2929885218345263,3.7698391178434876,4.58854352862605,5.50289884205264,6.717696015099476,5.892014816177084,5.507478542322042,5.3836379428608465,5.35050749326495,3.0053305243738975,1.0,22.728150216055067,22.243427155101394,21.620168283799206,21.63143912758343,21.86529980617872
175,113.73914451787128,-21.123084580727934,1.4001,40.9229,18427.419,12.0037,148.4985,-80.1167,-11.9593,-119.865,1.9252,0.1838,-1.8354,1,0.0739,2.46E-4,10.0792,0.6030320823940761,0.6028307727336328,-0.6076885101992351,3.72947455341296,4.6959060852190575,6.289600602202236,7.863050579433622,6.814934568095957,6.289117909018827,6.101048681752461,6.022496761302685,2.9596498853464976,1.0,24.809049483083008,23.215816876619492,22.344264784170065,22.185479381342084,22.413267625746546
176,113.76181070393717,-21.161515537998607,1.4372,40.8891,18158.0429,12.0327,197.5155,-89.4512,-27.2958,-140.7131,2.5313,0.1752,-1.9739,1,0.0739,1.55E-4,10.0792,0.6835795102950616,0.6832062832167511,-0.22556858391624446,3.777432342770116,4.559792061019699,5.334050660952352,6.50213054477829,5.705849005188802,5.348117879540202,5.234735512068939,5.209836339950714,3.0130841495196967,1.0,22.542229563671878,21.988844234083867,21.675450764948664,21.526171366141213,21.115274943040298
177,113.78111441406362,-21.110129102356318,1.4477,40.943,17998.6481,12.0339,161.4796,-55.4739,-14.1424,-103.0091,1.9763,0.2832,-1.9555,1,0.0739,1.55E-4,10.0792,0.6198784013570638,0.6197169738321241,-0.5236802691384317,3.7421715604269012,4.674384401698728,6.079233929761032,7.5004495191106955,6.560307321245201,6.082100902101222,5.912431178699327,5.8463623723180005,2.9719159780167916,1.0,23.73760007945942,22.920789766820274,22.10099398477799,22.217364058426757,22.505480071269634
178,113.76604083608603,-21.319707409205506,1.4817,40.7345,18025.0044,12.1209,156.1437,-86.0537,-21.135,-124.3027,2.0971,0.0983,-1.915,1,0.0739,1.96E-4,10.0828,0.6661758350322039,0.6658447998931366,-0.31135902625361406,3.7677075642982425,4.595567176448176,5.54843358543866,6.776620437304707,5.943594773716181,5.5521454270016575,5.424848714035146,5.3899842387241375,3.0025976753957457,1.0,23.473175883810416,22.17205065996193,21.866784442130594,21.66216403149088,22.436484127778012
179,113.72429774073362,-21.321975251115575,1.4319,40.725,17772.3803,11.9987,144.8749,-81.7418,-5.1146,-122.1507,1.9533,0.2454,-1.9679,1,0.0739,1.55E-4,10.0792,0.5909097451399754,0.590727907504114,-0.6502246051380219,3.725782141294679,4.714417284989177,6.395266061479845,7.992080198026774,6.944809938623931,6.405265781618312,6.2079027304197,6.121903150211999,2.9499877994651618,1.0,24.757797498862985,22.824330654075705,22.36812314922834,22.40198367430209,21.541021358273678
182,113.77503048216934,-21.24727801961223,1.4746,40.8072,17772.1477,12.0393,139.7647,-63.2429,-19.275,-99.4721,1.8297,0.1266,-1.9514,1,0.0739,1.55E-4,10.0792,0.7621750173815144,0.7613100305081377,0.2838151928973721,3.813622653021939,4.242204868118903,4.060084186128827,5.118595512639796,4.324504900552042,4.108084186128827,4.060129492172705,4.0791521451946435,3.054683254835604,1.0,21.266244334720565,20.57430035411414,20.407992125340094,20.306089957345332,20.439945768283906
183,113.78326492784318,-21.3333822290335,1.5059,40.7241,17816.1594,12.0431,185.2722,-104.8292,-10.0038,-155.3111,2.501,0.2725,-2.0237,1,0.0739,1.55E-4,10.0792,0.61464739582964,0.6144981169688798,-0.5470354412922124,3.7390799614409556,4.681678271205057,6.137588603230531,7.5887889888209745,6.630376628075396,6.1412916452181205,5.96642491428638,5.8966127463360225,2.968157346130418,1.0,23.166573918683916,22.872094027429558,21.994905554482376,22.262101692923714,21.702705934552544
184,113.78982584070401,-21.226123960940697,1.4872,40.8306,17741.5711,12.0036,161.2368,-105.1662,-0.3098,-150.2176,2.2439,0.2889,-1.8793,1,0.0739,1.96E-4,10.0792,0.7658631600023313,0.7649472581378459,0.3078793490998623,3.813593232278597,4.220200989734476,4.000446901436559,5.062865804691698,4.2603996432987135,4.04444690143656,3.9970752563192673,4.016284707946837,3.056432901833936,1.0,21.500020969140124,20.43453642765924,20.263069955273373,20.215574635113427,20.298895163352565
185,113.83291372806197,-21.319633176140574,1.5625,40.7463,17762.6722,11.9687,106.5721,-58.1363,-2.9308,-88.5899,1.4255,0.1935,-1.743,1,0.0739,3.1E-4,10.0792,0.7598492830627086,0.7590290842775556,0.21662389090163758,3.8074804170298293,4.283672794421826,4.228418314448889,5.302681814013095,4.501120979953436,4.263418314448889,4.206979148508546,4.21980348213241,3.053574734842821,1.0,21.663633612933747,20.704643572381965,20.556307021733254,20.430639230926666,20.45503256994079
186,113.81657945334854,-21.10517609386679,1.4895,40.9541,17891.2825,11.9311,150.2072,-79.1316,-7.2073,-121.5282,1.9856,0.2479,-1.8853,1,0.0739,1.96E-4,10.0755,0.6288898464867743,0.6287172383164062,-0.48840828949199216,3.7463559982235157,4.662334349207539,5.991238654687891,7.383909015442578,6.4539324542234375,5.99023865468789,5.828084169172657,5.76918623599414,2.9782259122046835,1.0,22.867966561611006,22.766697694681643,22.286050279256173,22.02227670953557,21.68866308320091
187,113.83411338468517,-21.26455550424057,1.5503,40.8006,18016.7786,12.0383,142.9419,-50.1399,11.2803,-100.6612,1.7046,0.501,-1.9302,1,0.0739,1.96E-4,10.0792,0.7155876479021968,0.71512177382264,-0.058277601745580165,3.792392599445948,4.472263008781403,4.9154757168985785,6.014505319114786,5.2418710684222205,4.948714616067501,4.86482666509791,4.859192414405346,3.03110085728722,1.0,22.370848892235465,21.62374831298681,21.253087226157433,21.112874070939874,21.709958138093565
188,113.75591348990076,-21.19849810049343,1.4393,40.8518,17775.7028,11.9715,141.9696,-67.7874,-6.0891,-108.9649,1.8492,0.2653,-1.8886,1,0.0739,1.96E-4,10.0792,0.6796780001619093,0.6793584361361868,-0.24899133157697487,3.774595705810184,4.569352299338353,5.392519548297665,6.580293703115377,5.769447845061749,5.40076686442903,5.2844263741126705,5.256838567664946,3.010789770032234,1.0,22.97448372088696,22.077124338230565,21.616974314321368,21.654544674482043,21.80681646465958
189,113.6935227111128,-21.139330353923313,1.3489,40.8988,17923.5197,11.939,135.3513,-62.4146,-34.8363,-91.4743,1.797,-0.0537,-1.9309,1,0.0739,1.96E-4,10.0755,0.7648947112521969,0.7640077400217097,0.2861461541605183,3.8132252701960523,4.239901255316454,4.0546346145987044,5.115634614598704,4.316869674947389,4.098953908934231,4.051357437256598,4.070038142921072,3.0559744339246233,1.0,21.321603742668394,20.562431422602955,20.349558982008336,20.361009975476673,20.318872036162677
190,113.96191197101454,-21.15229881963899,1.6775,40.9331,17937.1019,12.0001,135.0672,-70.4451,-12.5807,-106.6558,1.7902,0.1548,-1.9409,1,0.0739,1.96E-4,10.0792,0.7240373595458167,0.7235043826357227,-0.007780164818385095,3.79635477557095,4.44254370566078,4.789447181729602,5.8746022369149165,5.103589315649474,4.8273954966678305,4.750317969075173,4.749266284013402,3.035601389997236,1.0,22.140833304324307,21.371988652659194,21.055893971874184,20.99255520055204,20.85365122701771
193,113.82097669387164,-21.199556662415905,1.5183,40.8622,17778.8926,12.0348,152.0976,-106.4469,-5.4705,-146.0828,2.1626,0.1937,-1.9124,1,0.0739,1.96E-4,10.0792,0.6179840183612855,0.6177562683674086,-0.5352166410642589,3.7401577811914324,4.6768184433167015,6.108308353373093,7.555864547158338,6.5930504274674515,6.107442359072659,5.935705327725046,5.869169304926782,2.9705718402655648,1.0,23.747049221937218,22.939391139059442,22.365174877074057,22.26657647342021,21.90662257685142
194,113.86981501695126,-21.159460071023293,1.5675,40.9101,17893.9332,12.0366,145.0466,-82.2977,-10.3347,-121.1914,1.9562,0.1838,-1.8828,1,0.0739,1.96E-4,10.0792,0.7608495100036111,0.7599779446405331,0.2618094934086515,3.8118939801541534,4.256720396916933,4.115541263867076,5.1768012534218935,4.381721336983353,4.159541263867076,4.109321232531528,4.126841211641164,3.054052072830694,1.0,21.618093706023505,20.67415610705342,20.41919298341106,20.374128940264903,20.386454033712244
195,113.81455482207829,-21.249545146652064,1.5229,40.8119,18068.9021,11.9564,149.8447,-74.4654,-1.2296,-119.4381,1.9254,0.3206,-1.9699,1,0.0739,1.55E-4,10.0792,0.6534523386686085,0.6531638946052489,-0.3707481318968731,3.7614070880410924,4.621456013251061,5.696912230972963,6.961068576818668,6.112463407998414,5.7013014326140015,5.564025844101276,5.521361053947511,2.994577820190588,1.0,23.461303831439757,22.325927964404716,21.91277517209435,21.858261078079046,22.134634340307574
199,113.66935056685844,-21.247735563491002,1.3469,40.7881,18262.172,11.9595,166.6756,-119.4385,2.0719,-165.0704,2.304,0.2879,-1.8964,1,0.0739,1.96E-4,10.0792,0.5988357346011929,0.5986380434043819,-0.6197830119859945,3.728903885995033,4.702620684951002,6.319224994242476,7.885885990634427,6.85013570715735,6.322760565418812,6.132689423066139,6.051920994856612,2.9564496750827596,1.0,24.879225556202904,23.282214372580654,22.425791446736763,22.3391103223174,21.832493420646866
200,113.86014008936195,-21.06375899746181,1.5321,41.0024,17932.0124,11.9325,156.912,-60.2626,-7.9122,-107.8167,1.9499,0.3185,-1.8792,1,0.0739,1.96E-4,10.0755,0.6243987186703198,0.6241986055825005,-0.5085162051578725,3.7437351912378505,4.6687959940170245,6.041395478034244,7.457562729005241,6.513578406310993,6.0403954780342435,5.874174223058494,5.812113246966245,2.9750889553577227,1.0,24.596090135724765,22.858091799065754,22.493510229388423,22.218482643278726,21.78696984433549
201,113.81931327438699,-21.220743782722433,1.5216,40.8411,18197.3194,12.0012,156.0475,-83.2627,-4.2157,-128.227,2.0272,0.2839,-1.8674,1,0.0739,1.96E-4,10.0792,0.7630124771751886,0.7621239743736696,0.2814476900232028,3.812663311567919,4.241333768641614,4.066547000148298,5.128211900973519,4.329892694371753,4.110547000148299,4.06154170262396,4.079871504274402,3.0550820415801057,1.0,21.625019210047626,20.60948231748736,20.405650638149773,20.386542995653883,20.089701570018278
203,113.80454855508454,-21.209653195848382,1.5009,40.8494,17902.0629,12.0302,165.9191,-99.7227,-13.5812,-142.5771,2.2701,0.1763,-1.8913,1,0.0739,1.96E-4,10.0792,0.6972177916276459,0.6968264381909457,-0.15996119949753518,3.783536175711888,4.527342078056975,5.1702103902848755,6.309144294807512,5.522062559464118,5.1888990887773305,5.0878173534339375,5.07127648576224,3.0209677981382024,1.0,23.280559167515822,21.837985386876806,21.437083214439504,21.440184521709394,21.685566720512853
204,113.78700726490928,-21.218766963084768,1.482,40.8373,17952.1475,11.9404,151.9727,-72.5593,-6.1158,-116.8215,1.9594,0.2846,-1.9141,1,0.0739,1.96E-4,10.0755,0.6373747988635012,0.6371759281546171,-0.45018407554939116,3.751285958090193,4.649586609264853,5.895523315744452,7.246391167487472,6.341320957938438,5.894523315744451,5.740998240905511,5.687483196002146,2.98400793385137,1.0,23.314655926169237,22.684284859909802,22.113873006898814,21.674544693863822,22.45073103908606
205,113.74106962863185,-21.184140094901615,1.4177,40.8633,18093.1642,12.062,147.636,-87.302,-3.6105,-128.6312,1.9732,0.2518,-1.8239,1,0.0739,2.46E-4,10.0828,0.678753021369228,0.6783896843311854,-0.2582093100966918,3.772723708041902,4.570558777316679,5.415677055654031,6.619481197918332,5.793367785549275,5.418446812355617,5.299986325758787,5.270948521635768,3.010233071165484,1.0,23.728474243987716,22.210841818624147,21.807501496392284,21.5493285761705,21.632892174424565
207,113.79710101285549,-21.18499228130727,1.4858,40.8723,18181.4798,11.9629,130.5096,-80.0015,-11.1329,-113.3312,1.7673,0.1276,-1.8997,1,0.0739,1.96E-4,10.0792,0.6775252079119787,0.6772100080793093,-0.25953501239922305,3.773469179505616,4.574023281977535,5.418909180066135,6.613064826014591,5.798772055836133,5.42633598752152,5.30818960243229,5.279329813615368,3.0095012588084122,1.0,23.215475105225007,22.132263053922582,21.810380957785327,21.619941594983484,21.39639412659926
208,113.92867942287067,-21.21972204128831,1.6537,40.8611,17821.9471,11.9107,143.6666,-62.0227,7.3649,-109.8341,1.8038,0.4294,-1.9254,1,0.0739,1.96E-4,10.0755,0.7089156988751133,0.7085101984288885,-0.1012628690514231,3.7889757922742375,4.497407325533954,5.023208905278041,6.13527821125737,5.3594504888656385,5.0514846481852755,4.961553460494577,4.951036133999746,3.0274785185434845,1.0,22.31107351634065,21.694459936172784,21.25343577585569,21.1805633112016,21.16776813343454
210,113.68146321585286,-21.21949424532841,1.3545,40.818,17923.234,12.0106,128.4749,-33.2474,-6.7849,-74.0312,1.5112,0.3084,-1.852,1,0.0739,1.96E-4,10.0792,0.6542987939636116,0.6539873144335642,-0.37024489581632747,3.7610342045249405,4.620139923538466,5.6955049633380215,6.969308442144556,6.109835807552477,5.6969340681492096,5.559268646041982,5.517126855664357,2.9951188073707753,1.0,23.237714316886457,22.34882156465465,22.011241907029913,21.662960291864085,21.79418719455195
212,113.90469919346197,-21.26134657784932,1.6349,40.816,18032.9413,11.9891,152.2812,-79.6661,-13.2625,-120.5727,2.0069,0.1836,-1.9478,1,0.0739,1.96E-4,10.0792,0.5803311138357002,0.5801704355739418,-0.6973913759547978,3.719429522057974,4.728379111904883,6.513523473420452,8.20194485009727,7.090695728996751,6.525571168446491,6.318475778394414,6.225494302922271,2.941363286396209,1.0,24.507562109601423,22.65632691957059,22.460630231176765,22.32594435039705,21.82087793122947
213,113.77041856368342,-21.081015120003556,1.4275,40.9697,18086.0545,11.9347,111.3977,-53.3485,-6.4411,-85.1347,1.4303,0.1866,-1.8559,1,0.0739,1.96E-4,10.0755,0.6622844509935881,0.6619880968940418,-0.3356063647076253,3.765110248325219,4.606990006090114,5.6089745368451895,6.854016547807395,6.011492041412775,5.611305536236179,5.480795033495626,5.4426225319730985,3.000177115013855,1.0,23.584427428381783,22.340142808027437,22.012924152533504,21.95161344916807,21.65415737173366
214,113.87637637483455,-21.256227631286517,1.5994,40.8162,18055.1962,11.916,161.0218,-55.6052,-9.6117,-104.6446,1.957,0.3258,-1.9499,1,0.0739,1.96E-4,10.0755,0.6215394265984685,0.6213218024097367,-0.5213179792766721,3.742066645397647,4.672909822554077,6.073327993251923,7.504454620721293,6.5515522081914765,6.072327993251923,5.903517615420687,5.839442877107502,2.9730918009215044,1.0,23.477745462727775,22.690014246684488,22.29896272334077,22.24719959046544,22.2102959400943
216,113.81628920997318,-21.297332321086657,1.5369,40.7653,18060.2268,12.0121,168.0631,-101.253,-14.0977,-144.4146,2.2814,0.1714,-1.9444,1,0.0739,1.96E-4,10.0792,0.6725564370145044,0.6722397717307055,-0.2836176008924583,3.7708559624563502,4.584476150174599,5.4793718490491505,6.688386964493433,5.8658958663172776,5.484749074505111,5.362503525417034,5.330569363600975,3.006498821013501,1.0,23.365897888802607,22.116119326173465,21.73518222837034,21.923309284272438,22.116796108089208
218,113.79351422778356,-21.20504743400232,1.4864,40.852,17987.7646,11.9875,189.0891,-83.3167,-19.0662,-135.2983,2.4193,0.2506,-1.9832,1,0.0739,1.55E-4,10.0792,0.7787780879822157,0.7776023188553918,0.4610668279112145,3.81525646536649,4.080618590728424,3.617082930221964,4.6888387273604435,3.8675028175211192,3.6609149753023016,3.6175790654629774,3.639243155623653,3.062429183534302,1.0,20.803688898989154,20.119004499527605,19.915083476457262,19.903167895852256,19.953027314196646
219,113.64277113173351,-21.210950034047077,1.3055,40.8195,18393.9438,11.9122,135.6831,-99.5924,13.7317,-140.7476,1.8496,0.3534,-2.0349,1,0.0739,1.55E-4,10.0755,0.6791791283948634,0.6788765512751938,-0.25096588914261203,3.774856743453968,4.572198251931032,5.397883190672901,6.579288666504836,5.776396735487094,5.409378675734836,5.292495774593224,5.264739002186127,3.010489405805019,1.0,23.402937209752324,21.923764388332383,21.67137858760665,21.60265669759129,21.731260959670966
221,113.75900197303734,-21.15874044869724,1.4331,40.8914,18074.0118,11.9011,154.6688,-76.8117,-1.9771,-122.9622,1.9876,0.3256,-1.9643,1,0.0739,1.55E-4,10.0755,0.7231415991292409,0.7226242005456603,-0.013668069632646412,3.7965817164742988,4.448928570996798,4.80433315382978,5.884510125917899,5.121162044910555,4.845940829800408,4.768852343756349,4.767111938719633,3.0351211755275926,1.0,22.220337301919564,21.377684450542382,21.074055530303237,21.101364498769954,21.033740620434696
222,113.80032172611621,-21.17970566792207,1.4884,40.878,18249.8958,11.97,142.3415,-50.1611,8.2464,-99.3364,1.6828,0.4613,-1.9354,1,0.0739,1.96E-4,10.0792,0.6694260895490455,0.6691085010246054,-0.2987897373034588,3.76920962425005,4.591061502999799,5.517463595783151,6.735840242204435,5.908184161420278,5.5215495755871125,5.396721535195034,5.362850504900976,3.004607272029772,1.0,23.806693616074245,22.237136560541614,21.803956328744672,21.719597676977592,21.60201846231859
223,113.76354398790234,-21.169403768887396,1.4412,40.8817,18134.9216,12.0395,137.6906,-54.1775,-16.0976,-92.1647,1.7174,0.1771,-1.9326,1,0.0739,1.96E-4,10.0792,0.7857964954259221,0.7844782776360217,0.5519728656680003,3.8055722635607805,3.9548445744505036,3.3901570828873706,4.490511906329647,3.6577269651822215,3.425086118198915,3.367873224133549,3.3780882829861234,3.0656065613737766,2.0,20.666738229917026,19.956226630798476,19.70765531966503,19.66563915945049,19.644526613354603
224,113.79343412849157,-21.083551428527493,1.456,40.9713,18069.8921,11.893,142.2477,-109.7114,-6.8403,-144.7525,2.0473,0.1325,-1.9253,1,0.0739,1.96E-4,10.0755,0.7682036513251653,0.7672754019302944,0.31688139872385507,3.8142411125404823,4.2151652765190395,3.977875273286877,5.039505434058995,4.235984790970524,4.021875273286876,3.976505434058995,3.9961355948311126,3.0575330756387546,1.0,21.10758434350024,20.517792406317923,20.27910885317348,20.27675408746181,20.39430406120405
226,113.88946744131793,-21.18297703939995,1.5972,40.8904,18093.7556,12.04,144.9329,-74.2591,-0.2178,-117.9589,1.87,0.3121,-1.9593,1,0.0739,1.55E-4,10.0792,0.6528712690712101,0.6525808833839629,-0.3734666673669144,3.761086104334991,4.622523775375439,5.703659439488969,6.969977512334949,6.120127712817566,5.7079831342512115,5.570248997586913,5.527191166160371,2.9942060011813343,1.0,23.29412046757692,22.388341162906443,21.990728327212803,21.75459598676753,20.938873998927544
227,113.9559182824943,-21.120630758935224,1.6624,40.9632,18388.028,12.0103,154.7159,-90.9313,-3.5553,-134.8349,2.0326,0.2583,-1.9623,1,0.0739,1.55E-4,10.0792,0.7904707248980847,0.7889350215355512,0.6902551314362352,3.776744140800881,3.703897697918952,3.044435615639272,4.240599138577953,3.397780038625246,3.061554284880955,2.9564414080088093,2.9325036388144192,3.0676925736387153,2.0,20.695838091760375,19.72095287437728,19.38038478790316,19.254170800943594,19.24031918929684
